msoa11cd,Asthma,COPD,Chronic Kidney Disease,Coronary Heart Disease,Diabetes,High Blood Pressure,Obesity
E02005241,0.07127904221029022,0.02875861299024627,0.01846002077688483,0.039853805558903665,0.057371912381960016,0.15025069575263564,0.11159016549021572
E02005240,0.07133686109151328,0.02881138210981198,0.01863869428291087,0.039853217216537944,0.05746397116774594,0.15046076665402114,0.11172319862159594
E02002573,0.061729732248259936,0.019703945519167973,0.04194326923501902,0.039852162978860434,0.06504380097809333,0.16688370266429015,0.11848681804486791
E02004272,0.0761560054872608,0.01868575149465471,0.03476702828147736,0.039843509199352735,0.05919595433249236,0.17225361760288563,0.08503205008824127
E02005755,0.062256196799989026,0.016544332073411338,0.06531469654436067,0.03984341403032474,0.06831437874674928,0.1821974565402794,0.11113492586793651
E02004260,0.06544495736171765,0.01790867886124825,0.04523799175138871,0.03984205799733855,0.06569658991103122,0.15095567452523742,0.09619738223818355
E02005015,0.06122157346859137,0.024012258467935123,0.06713756218451143,0.03982998057982261,0.07707464467622814,0.17142414724314564,0.09142423226690778
E02002587,0.06881991607267261,0.038532725193201486,0.03970504731498936,0.039825824421787774,0.08611041871573336,0.1553119065703109,0.16005791368139752
E02006293,0.06794541644168636,0.015513243140263021,0.05740032833474475,0.03982399116130794,0.05710846749023529,0.16666912918680774,0.10909519513543248
E02001764,0.06514456035625778,0.030245180090908833,0.04733282839672719,0.039822193285028194,0.07682067354130843,0.15487553991607214,0.13685638689394772
E02001603,0.06731943013870517,0.030304916897071717,0.0335781598756117,0.039818847242088104,0.0693720163440633,0.15788715218291235,0.18887833611907182
E02001358,0.05924512553889671,0.040713555869536525,0.06815591288147474,0.03981606445695125,0.07630389400113116,0.1585858044566307,0.1461341260168705
E02004395,0.055886896684485515,0.02435194184574971,0.05910540409156812,0.039810212417731666,0.07435950316933931,0.21871124646033133,0.10702740520740951
E02005782,0.05789879775122257,0.017801122170536598,0.04669791636124147,0.03980967830002209,0.06318558285824717,0.17284094263465344,0.09703613931214294
E02001195,0.06174500730180193,0.02637829573465811,0.03298065321869977,0.03979218152029607,0.06628112689205415,0.15742913839427078,0.09015411905721084
E02003978,0.07182686149590382,0.022283422916009776,0.03675087685232706,0.0397897690009753,0.06548278622820489,0.16210066609069396,0.11807844393150009
E02001418,0.07660632548722762,0.029474234336489862,0.03932735016224623,0.03978911807668787,0.07313467703706526,0.1536696992253172,0.12978596038406343
E02005186,0.06146003239990063,0.030774548820402335,0.03746791439608896,0.039777540558842375,0.07237615045495918,0.15203974992006775,0.11024946289942433
E02001581,0.0648977173501209,0.035754643881800934,0.04637129795608431,0.03977448909373511,0.0774527431115867,0.18408580348108247,0.14577434717159854
E02004130,0.0805926096156188,0.02312017846519728,0.0761009463552439,0.039773153506369986,0.08097224950338465,0.16735049058674092,0.11300223698426085
E02002184,0.05807232280513229,0.014385643293232001,0.034932473914898836,0.03977249890379247,0.05338367499111167,0.1662790712304269,0.06670484060319103
E02002624,0.06562980218254513,0.024040945727506376,0.043052555298946096,0.03976826095387562,0.08190107547097003,0.14490949194841898,0.11445910169328294
E02005299,0.0629073875218606,0.02455433260463446,0.05878097422700698,0.0397667820733895,0.07242910234785918,0.14935579371411267,0.11072507433363864
E02006294,0.0631783797530647,0.01530955697141826,0.08097889383127142,0.0397654135644546,0.05482101822502214,0.17351508241281605,0.08765911252851347
E02004297,0.06695334484272712,0.02811915790131084,0.04802206471904672,0.039762384978439,0.07471366429534147,0.1562467787364735,0.17156822191279847
E02006812,0.060661291310252476,0.02980796591418987,0.03043905498030987,0.03976075977223896,0.07005631879459998,0.1403070522154432,0.12317244522387032
E02004736,0.06077336550790396,0.023096333573223944,0.04768488424918236,0.03975333197231625,0.07159138468754093,0.17688236300233703,0.11620067632001115
E02004131,0.08057103313584568,0.023096177927704152,0.0760056398712725,0.039746104955289976,0.08089725406806371,0.16728697122277134,0.11299289044671187
E02001605,0.0693333691087899,0.03094042406700135,0.04318084311616182,0.03974551211861304,0.07306950531280881,0.17483296635969622,0.15033196152140438
E02002581,0.06436079754926304,0.02890545427718088,0.045832482403016454,0.039740353569685076,0.07700391124916008,0.15474006372287352,0.13935992944773842
E02004270,0.06904692216357566,0.01975228856020813,0.05858031795980993,0.03974007633839929,0.06461622289606764,0.1735644570314601,0.07781290235419651
E02006872,0.0650052494454779,0.018832194491110787,0.04136882239649842,0.039739914766360684,0.06165857402789662,0.161196039061269,0.0854400020527635
E02001788,0.05971480149231503,0.025449732495421755,0.05509838173412039,0.039736569125445605,0.07011819681686488,0.1621357793012537,0.12294934838084251
E02003938,0.06721296639141948,0.027872940092692356,0.04102902846461359,0.039732351292387225,0.06756804566507357,0.14135456050448705,0.1198561329609359
E02001454,0.06086543266026141,0.028725569057744323,0.05178432817496032,0.03973137865481055,0.06839869886740783,0.15140711481448477,0.13562342368304267
E02002302,0.0599622689661551,0.02018804685560641,0.03786589407695875,0.03972390127077801,0.06435015141178213,0.15699408823192718,0.10217078218243163
E02004111,0.06408976063394715,0.029103557954476857,0.062175677987492434,0.039715163231229124,0.08671846096909892,0.16452521017934882,0.13604224214918312
E02001288,0.059913332905942585,0.02454054154621256,0.03638529663207724,0.03971152232467917,0.07350364705415945,0.17477504922689358,0.10566501831957702
E02005197,0.06742679887638861,0.02759088528049646,0.06781485017673351,0.039706099346661264,0.07346577511379368,0.15800991516471463,0.10512003256765216
E02003960,0.06999425204777374,0.018963340067523225,0.06192801411842228,0.03970463769193247,0.06557282717482468,0.16134118528094954,0.13715487224453737
E02006601,0.06241764403754003,0.015515829381478607,0.03607642214497418,0.0396961983443435,0.06145193457477801,0.1512903198636557,0.08557191144488002
E02005508,0.08755918033772402,0.01651810826204861,0.06550944058951759,0.039695407536038445,0.07547539459153041,0.18505281832401332,0.13071462030411182
E02001450,0.0582415276821926,0.02337168117288853,0.06994618886428874,0.039690859323343645,0.06161388395699141,0.1714287384512058,0.1010894627480327
E02001535,0.06152800814833305,0.02111241225386705,0.041416909622504376,0.03969082121609614,0.0604167800593507,0.1550792413871071,0.12759610802453555
E02005880,0.06836254594306876,0.03666535209036992,0.04833942379469548,0.03968743119324222,0.08381607088547297,0.1603618433023526,0.1094262655730459
E02001208,0.07208488286705227,0.023179376377913143,0.024323879858949123,0.03967992599720016,0.0690016716953186,0.1424076158903735,0.07317936763644574
E02005866,0.06008831027443976,0.023745974439888917,0.05514521324616916,0.039679651812065106,0.06769505311626418,0.15779256088298965,0.12231628894133002
E02001368,0.06360329695326611,0.04936528522724893,0.05736618651616577,0.03967703490767768,0.06742820620105555,0.14430565164566048,0.1352269354841892
E02002035,0.06759722681480392,0.01680905309673728,0.056831103331448946,0.03967625201973019,0.07088011656341442,0.16709516064136642,0.1370501292028914
E02006178,0.05841009780183626,0.021852407467408328,0.04656144341792036,0.03967134538174908,0.08033351150159328,0.16291927521795113,0.09055187518515313
E02001790,0.05972824630619134,0.025034069781650025,0.0555336572963259,0.03965575802425418,0.06997868492805952,0.1638036388644908,0.12168465891654973
E02002908,0.06901715782300262,0.023096791644786032,0.049447051977732595,0.03965457338468737,0.07163076981006396,0.16058786746924952,0.10409823082116514
E02003130,0.06827477617271996,0.031950913123805186,0.04666471278246098,0.03963543174854558,0.08124209686341298,0.1545280361722669,0.09232366412314005
E02001355,0.06004107597994955,0.03783068991151449,0.06847507426184371,0.03962776608172313,0.07590417720225207,0.15563567105156095,0.14456344765163687
E02006129,0.06269831980259515,0.024192193915597508,0.047444334293987644,0.03961889014636632,0.08152294372242777,0.15444576131980298,0.10879289067659394
E02006188,0.06257711414666971,0.021520311975055773,0.044262525275343266,0.03961319219772127,0.07980654190179604,0.1853946022262262,0.12971553029913022
E02001319,0.06649843102352379,0.026209906590186453,0.04275532359407039,0.03961158197669549,0.07128562615599492,0.14310853891783407,0.12484829885968897
E02002974,0.06415847221780838,0.026445430917365714,0.04111349205500445,0.039610296181787213,0.085605144612683,0.1780692758775321,0.14751724519102596
E02003895,0.06902441130276644,0.02609696647562035,0.03009561108618442,0.03960560776228375,0.07529239811820736,0.1687649583512037,0.14132562844039293
E02004738,0.06101646049274842,0.023263901780280136,0.048596780843266074,0.03959842358828775,0.07123950161666885,0.1766662763699973,0.11918659656021108
E02004031,0.06367829841446415,0.027942513799032495,0.057591823395070546,0.03959708888873122,0.07559541569405098,0.15514646158643594,0.15310920051771396
E02005243,0.07487868004473733,0.03107945861443461,0.03988509302916911,0.03959181002218027,0.06884535288635195,0.1504361197760326,0.10708464991196252
E02005185,0.06917143812285238,0.03104430556967588,0.03526122454515468,0.039588624483163116,0.07369777532311408,0.1439879155887717,0.11611312697749981
E02006176,0.06665192754300249,0.017046918527039868,0.029948358550872363,0.039587959490417844,0.06927122227891709,0.19387843164745333,0.08892823204925322
E02001578,0.06457826907239932,0.03392027507720708,0.044836148944328566,0.039583038840933026,0.06989496924463526,0.1540592918537246,0.14585399378693592
E02002316,0.05887170495320416,0.020681635207901623,0.03540943462432989,0.03958301609006736,0.06073958505386893,0.16077076578118155,0.10408861320185034
E02003133,0.07173679545835722,0.02427725278062958,0.044878933845416476,0.03958236831209093,0.07131029627472982,0.15123758303010082,0.10893346716586583
E02004259,0.06525417889371424,0.018526879897549486,0.05667440001365744,0.03957686413624854,0.065192252766824485,0.15234162471827775,0.08224913424524344
E02004422,0.06701256432297678,0.025328455917807784,0.07444116994504149,0.03957216024412774,0.07102780582838443,0.17572325077285292,0.07383859249012577
E02004198,0.07118050712916539,0.02033023216097664,0.04440767266989665,0.039569980130904445,0.061354241421580434,0.180822285039291,0.06584937909325554
E02001606,0.07040520902339702,0.03060789983262343,0.046483904511394614,0.03956374597755775,0.07389339729668486,0.1840480829683225,0.13031123360274294
E02002579,0.06608272392763483,0.026031916060046654,0.03900525688270067,0.03952535026422774,0.0760234103613638,0.15287712440429468,0.1335802965663601
E02006314,0.07480475439697207,0.02573916545872713,0.0736611222901234,0.03951917300777522,0.07995230789881312,0.17118076297465912,0.08975877140010177
E02004136,0.07765993695644421,0.01688530366738113,0.052826419448735736,0.039517122285036455,0.06460152669949298,0.17384724575630436,0.09373223418654834
E02004063,0.06623599627271402,0.02213060220644235,0.0680850143700153,0.03951320708958269,0.0780906260641392,0.17362712214853862,0.11848404193122794
E02004746,0.06983222869829869,0.020068550127973213,0.05404575550206979,0.0395096744971563,0.0749433124109786,0.1801218023756643,0.10828112485650314
E02004030,0.05721437118451402,0.016888213572776423,0.05500368108095992,0.03950312986646289,0.06269990701776322,0.16565773594772096,0.05922397033713064
E02001753,0.06298886419876872,0.02337516237446251,0.04486422770527376,0.03950223598019653,0.06976938055293061,0.14604032184985924,0.11077089039986461
E02004100,0.07152849189549573,0.021027506026144793,0.026554211598686463,0.039499254585269136,0.0645010209249642,0.15517660947126208,0.09393299758770411
E02006626,0.06690458882552544,0.018500568723199377,0.04821686695294023,0.03949086584109014,0.07085048015714643,0.15632785137131616,0.07165092741543258
E02001244,0.06559126416872138,0.028491451849713256,0.03060097182825051,0.03948799616743239,0.0771344979922503,0.1682871545478455,0.10472898551208268
E02006565,0.05852689955524977,0.01847230225231728,0.058809977828564876,0.03947620613440549,0.0711327106023239,0.15368633136094398,0.08130391315687653
E02004195,0.07213798144142862,0.024509539481987596,0.04442301456642289,0.039471184817554995,0.05510983922259911,0.17581054024494583,0.052715141827291555
E02001190,0.08506033649087773,0.045547148426094614,0.027582608330474323,0.039465531876725954,0.08167029163253986,0.1566657769085555,0.16323582260549369
E02002726,0.06966824992880387,0.02580467979802836,0.06618510412983052,0.039461790070098465,0.08841446687437722,0.16111405857338995,0.1341738708078022
E02005787,0.06379176255832399,0.02050046995327964,0.05073640974124432,0.03945837435426699,0.06556768101371738,0.1971543427814492,0.09102727486680523
E02001420,0.07658192642963443,0.028483548597056783,0.038707313919786046,0.039457799708235916,0.07254787726356136,0.15086556620324457,0.1326480587779607
E02005202,0.06903603222130908,0.027052849040815476,0.0731736233386635,0.03945460951117127,0.06992321664762176,0.17415904317255904,0.08416649671404412
E02001243,0.06776529248654745,0.027200672763165,0.028156791825735005,0.03945121888785784,0.07165899773532353,0.160883605342311,0.1137146038161376
E02006211,0.06634588006464076,0.020927782507815705,0.04980966634537914,0.03944629993740664,0.07527062317785954,0.1894361855158551,0.2065620916872034
E02006191,0.06485004632307148,0.014579139220980804,0.04041702404589812,0.03944498625184938,0.06493642057077662,0.17708773145912926,0.0890335534187707
E02002543,0.06696638926682877,0.03393632548677916,0.040112978321998054,0.039443908640447584,0.07085373202566181,0.14972342881566725,0.13151527870815624
E02001306,0.0736039359737694,0.028509920673943957,0.04955292582430712,0.039441229576859395,0.07613672810374872,0.15489981668550284,0.12595739793405686
E02002975,0.06482273755627824,0.028320642199186036,0.039314702072052767,0.03943003231141225,0.08706022929229311,0.17837447245514884,0.16880326318548686
E02006128,0.06093022336754441,0.02458504281375866,0.045029870486174996,0.039429501969282,0.07921905083567236,0.15433840080095204,0.10739970945966668
E02006699,0.05525622283948066,0.02212769110287801,0.058194633288662714,0.03941638542933644,0.06888565232771186,0.17076302256820733,0.1060590048501521
E02005482,0.06476506518571765,0.01841852930941624,0.05810796196558879,0.03939607927940469,0.07148719191396544,0.16537278099894842,0.10471304582513645
E02002561,0.06325689987588785,0.028234624846722272,0.04861349015992749,0.03939350852907155,0.08267434249769046,0.1647670520909044,0.14737485894761537
E02001357,0.055447268083327915,0.03823344894883709,0.06169464914800174,0.03939306475414257,0.07477734187869234,0.14153640336907597,0.13427926020153536
E02006177,0.059129831890108564,0.02190522516166628,0.046861783427118046,0.03939182356287557,0.07941772581420249,0.16724821468367218,0.09217269239329347
E02006282,0.06917066599409438,0.019516540579171144,0.034281753341064404,0.039378293690868454,0.06566738595956498,0.16582589699270564,0.08777065211826426
E02003977,0.06522250801868319,0.021860193792294702,0.031738591630943246,0.03937692440325154,0.06423525610696712,0.16417140849978756,0.10720608785451229
E02006072,0.065108196506054,0.024955815291231226,0.047285390133990655,0.03937604994350417,0.07347095777622278,0.1627127535342399,0.09963912577645834
E02005759,0.06086651832507048,0.014825194465296591,0.05586627028829857,0.03937300393243507,0.054477807992755804,0.15948473615099096,0.09297950327537585
E02006170,0.059481169063610236,0.023040301835456394,0.05626638982747877,0.039366425310105826,0.07398988444244728,0.17839725132304016,0.11261409960409285
E02001438,0.06159344513686651,0.021795001218462437,0.05632337538613131,0.03936492874985995,0.07257948621938341,0.16739851962857966,0.11033482702601168
E02002359,0.06483982962132269,0.018746064190346974,0.04110204413353315,0.03935542321571469,0.061715771151618304,0.16494736772460233,0.10462313815034524
E02001492,0.058152071638992976,0.018408404320856046,0.050851757383492076,0.03934598996203544,0.06248855177178691,0.16664703451019466,0.08342354857010333
E02003929,0.06853260444224347,0.022650749473958745,0.05080636840889459,0.039344076741151916,0.06454197698174273,0.15842983360456386,0.12536281662435173
E02001807,0.053688630953516704,0.029675325493059446,0.03154260322442345,0.03933317233444691,0.07322964357595706,0.14487264796366323,0.14420918174627492
E02004793,0.0563061049551295,0.014198108085209575,0.05369031126807631,0.039319295555431344,0.05236867326208699,0.16393146957261995,0.07424957179509052
E02001462,0.06416992807396271,0.038924491646237,0.060550466875064865,0.03931325580431831,0.07121856083655655,0.15107640951627235,0.11971139230466679
E02006506,0.06327218414816302,0.019453919732575778,0.04025860683121551,0.03931257872361,0.07108093625961795,0.1569455145164222,0.07180437131810163
E02001351,0.06376762809016844,0.036840707642376555,0.06272777188953277,0.03931101538421276,0.07454089475786155,0.14394427156583256,0.13723178860468202
E02001307,0.07107511533358252,0.027323025422466982,0.04972274825099245,0.03930239398923349,0.0760648525618745,0.1589778920882595,0.12630971495638338
E02003126,0.0610640342974779,0.022310632469898423,0.041007657783176006,0.039299178913879365,0.07058066744294174,0.14243080989185114,0.11324369660030502
E02005817,0.0678232039914981,0.023912264375284535,0.04918506028390246,0.03929825970419195,0.07371363065527001,0.1656620271601628,0.13875774496406085
E02003897,0.07318331221490443,0.02355185153931987,0.0450506316524555,0.03929779403060075,0.067987005726355,0.153178814007909,0.15284549066459963
E02002694,0.06075431905032058,0.01706892424876179,0.035523997391882105,0.039297540583890636,0.05909144376777963,0.14704008140656125,0.0978164297564623
E02003900,0.07361521771575585,0.023564482659401396,0.04492277727227786,0.039292346465438784,0.06788873677544165,0.15279230767466442,0.15116991956264142
E02005822,0.0640974909005823,0.023295288495729777,0.05531184071584295,0.03929168624561099,0.07845236322453832,0.15835137766313173,0.14637616773736087
E02001809,0.05492345277392156,0.02942092210563373,0.03221369362097278,0.03929071686710305,0.07423741815498,0.14519884062923452,0.1459029582980871
E02002954,0.06375844696396626,0.023196749017426754,0.05180082589959827,0.039290557194597474,0.07737007486024419,0.18662617129459638,0.20852917071490196
E02005306,0.06428285978656849,0.019416662709132757,0.04379858984622697,0.039282763759919674,0.06743401278162853,0.16211152464396797,0.09676434281602339
E02002749,0.06339112311635553,0.023916081958932262,0.06008548715106832,0.03928237956136142,0.0793392052451708,0.17786478166372033,0.09481551124614991
E02005731,0.07023154316079738,0.02311597087687815,0.04881450459552227,0.039278544801400875,0.0716072547757539,0.14919810501852912,0.08644812710027125
E02004112,0.06866480532483896,0.02093926012530819,0.06819452309920791,0.039275940757748276,0.07324333458295798,0.17089420701411684,0.10735743315115272
E02005549,0.06969140189753488,0.030211575574113678,0.06188943832063336,0.039274339094785664,0.08172634281927076,0.18004832485502797,0.11488266106227706
E02001699,0.07264423742071328,0.03275000356264712,0.05958706332457494,0.03927432122733094,0.07469523191438082,0.16151468410028802,0.14027548158087058
E02005303,0.06643211889503883,0.022820059129210778,0.055461022568862234,0.039268411921641905,0.07377174331704123,0.15153956377065106,0.10643623193653724
E02006041,0.0660829362782881,0.01975376935703928,0.07043371436391291,0.03926423808726252,0.07006475379057313,0.17566304334668326,0.10668219864581757
E02002568,0.06434580638878673,0.02490596888380274,0.046250038410069624,0.039261955461016115,0.07099588942977299,0.15755896399775077,0.1576823798164625
E02004481,0.05799460169343499,0.03365384736452526,0.061692586200657304,0.039259072015073865,0.09021077275742946,0.20004168551581608,0.12431867373053355
E02005790,0.07079515998769685,0.014804787957729453,0.047676364316179054,0.039257076505117686,0.06250946853918218,0.16933373267021326,0.1063482937531344
E02005310,0.06491742649612708,0.020189298458711206,0.04207830600228525,0.03925468446976331,0.06382772871508113,0.15393573262009289,0.09338286155399572
E02002110,0.06151930211803212,0.026809787876930193,0.06115113177513864,0.03924660598836226,0.08442778313660743,0.1636041612570783,0.15136439083177267
E02001425,0.0723618065702406,0.030311093783402354,0.03623902459809848,0.03924375848231583,0.07824170482937605,0.16405139495066498,0.11083726423252882
E02006190,0.06376075207744071,0.013954012090434377,0.0377931314210556,0.039242360692330745,0.06418378364855448,0.17302767475241712,0.08483488700646559
E02002111,0.061708183023594224,0.027445403343211116,0.06271952481738054,0.03924146917736532,0.08546788423294166,0.16302156445526972,0.15537574626802936
E02006155,0.07032947129510371,0.021133754921400478,0.05348807343010078,0.03924052964924687,0.07636477495175131,0.16267310463756723,0.10447060999046634
E02006552,0.06747157245344891,0.0253548753551032,0.034169724068543794,0.03923795399239482,0.07909052645231351,0.15277403999588204,0.12106993454517774
E02001761,0.06892467479826747,0.02922162055094902,0.04469083457124326,0.03923550535506153,0.07020132249969324,0.142910931797997,0.154047245658752
E02002323,0.06698686359299726,0.01679249333484958,0.05179717681895173,0.03923463389114551,0.05537496367176003,0.14968252161709486,0.10991826778613231
E02002957,0.06914895735803858,0.022848629329542635,0.044029972240580174,0.03923402884742949,0.07508531384407514,0.1781819575914999,0.15862313319634563
E02002029,0.06524805804135436,0.01780460949438914,0.05149083819270543,0.039230689322644674,0.0785674103575685,0.16364043821249008,0.14001330231164943
E02002205,0.06899568900545393,0.02294623864873202,0.032829651122668446,0.03922903194357426,0.0674556387668112,0.15392625513735228,0.10690409865211598
E02002582,0.06714285575492622,0.030198173774762065,0.038692691587061935,0.03922843418882558,0.07980668630485871,0.15662004703781165,0.13654835461204934
E02005872,0.06041274425284744,0.013977899362583777,0.04949114823512172,0.03922152627305007,0.05925296744270667,0.16491691908155431,0.07583510280253983
E02006185,0.0555998054059641,0.016816075978697234,0.06823745662014556,0.03921898698339629,0.07048466092395547,0.17018826125902345,0.0905056338185071
E02004043,0.08318812457463039,0.021947967445665146,0.06476533709295378,0.03921630811524988,0.07088523998667956,0.16270029812361383,0.13900585705971943
E02002004,0.06425614338132726,0.02248940469616625,0.06095943211009826,0.0392106574633039,0.0788236335714434,0.16513170255259677,0.14792593418236757
E02001593,0.06682279397820018,0.026959295654527572,0.04498372306057004,0.039210421762661526,0.07836891556335457,0.15131516621805766,0.15593629798342548
E02002750,0.06352020506140421,0.024147750158837293,0.06163867354194599,0.03920660506353886,0.0798452574956627,0.17831600319807736,0.09385032375550988
E02002077,0.0727141134496911,0.025607800998896528,0.06479541586692078,0.03919742237924634,0.086298144095832,0.17123425667572906,0.1429591630974392
E02002461,0.07017566589691386,0.029760298766740374,0.04698926531934393,0.03919134451842444,0.07458477963741755,0.15584519086878054,0.13435715654712954
E02001490,0.06226838689642442,0.026539117055326945,0.047468080181983646,0.03918075237387264,0.07185707005624728,0.16137189032760144,0.12233670294522964
E02003742,0.061174901239574274,0.026618264830818868,0.031674777750898844,0.03918007531240677,0.08336921072704283,0.1679431576737489,0.11672267699269291
E02002176,0.06065475391493811,0.01664930672799544,0.045246816303658954,0.03917207566123531,0.07754673587147635,0.15419336797679262,0.08763472689345328
E02001326,0.06522968182291287,0.021719383964286215,0.0432777391450177,0.03917201508475095,0.07021111657561521,0.15126290392451447,0.11033911498541422
E02003933,0.06856966742765304,0.023255117970013957,0.07681849266136054,0.039170741561824554,0.06920317109787498,0.15802845751650596,0.0965414097502987
E02001722,0.06599389659480626,0.02742211306419493,0.06119821832812619,0.03915683353216535,0.07875817941790314,0.1491610368510506,0.12721744970602689
E02001372,0.05724919113389401,0.03165301435768762,0.06482979744683755,0.03915421838500685,0.0712375392268703,0.1570219441348299,0.1327426585763166
E02005891,0.0577286036487254,0.025408856783241902,0.045881277364446575,0.03915152575316105,0.07408477182739959,0.14591046829938392,0.11532913434652636
E02006288,0.06707721382887442,0.014905940387448621,0.03819286309146987,0.03915086695891132,0.05494816817517885,0.15436916730911027,0.08170538019677953
E02005478,0.056512958325524776,0.01878624165518432,0.060399995440499885,0.039143522500442104,0.07459399931841001,0.16188253538296887,0.10852684412537622
E02002752,0.05992614888565971,0.023930104237239513,0.061637267313049623,0.03913481477983609,0.0852519810797987,0.17802262943823335,0.11395845049405237
E02002023,0.06663191748487142,0.02130958212932717,0.06445322056207838,0.03911306408720355,0.07572459130560079,0.18230082586176177,0.15601540570717626
E02006215,0.062239408148872896,0.01990867802421014,0.04466314954674467,0.03910476840311265,0.07776170497091986,0.1910102944244518,0.12204182601409971
E02005216,0.07138274103683467,0.025052113744855515,0.03695061629517408,0.03909896911521459,0.08199741436690713,0.14025579695252222,0.1103740015114238
E02001246,0.06331263707058864,0.02828200572722458,0.0310286337791306,0.0390972411006785,0.07783264540931856,0.16708584123247203,0.09812505606001498
E02003896,0.0701140307415411,0.026664801434507078,0.029667221919709975,0.03909318028040619,0.07424153064827649,0.16792059227110567,0.14101060413659167
E02005611,0.06400186874285566,0.019178439800810444,0.03924320599650632,0.03909314821723338,0.06718455170550929,0.18359964060377995,0.1201902937831405
E02001698,0.07191648139863271,0.020314401882271862,0.0593576115291039,0.0390921045581169,0.06764424748345145,0.18376836837686575,0.124481646772831
E02005194,0.06711511410237295,0.026644348372018792,0.06689902784357057,0.03908922356908844,0.07175646540403925,0.15494862811197568,0.10500601907310048
E02004200,0.06787850308686375,0.022019960910225407,0.04645988325700141,0.039084604665784485,0.061158426438320555,0.17570624577431448,0.0771084037866921
E02003131,0.0676844147109632,0.023457101137734852,0.043507304483479704,0.03908426470675186,0.07151747745611263,0.14553506732192065,0.11138453440742196
E02002565,0.06282497987940242,0.027733113807460134,0.04230628731022772,0.03908384713171952,0.07480139769789215,0.157985936933221,0.15016387962768998
E02004393,0.056530942937800595,0.021170746206562584,0.04878735426762144,0.039080699994991835,0.06959167366750928,0.1879858255697089,0.0901656853283187
E02001245,0.06034213005927303,0.027905880320183967,0.029097562779901682,0.03908038900964715,0.0768387518427096,0.16106805872725705,0.09470424330920031
E02004484,0.05890104297606177,0.03375571667073292,0.06099178289755801,0.03907867543556012,0.0900727379936505,0.1991243377085777,0.12452415303543254
E02003922,0.07134553119603745,0.023495039896532968,0.04995411802350637,0.03907753458741037,0.07190716777868672,0.15110415983190278,0.12887060612562043
E02002439,0.0685085555566856,0.03070690654625781,0.06054429166446274,0.0390746811364673,0.07276827889085112,0.16083429346204262,0.13110867390256387
E02002455,0.06340463068057359,0.03314776866914948,0.059950348233518413,0.03906064552599022,0.07331077746515305,0.1581231459023177,0.11389269093794899
E02005816,0.0665879315617023,0.02268270236354654,0.04537474870468867,0.03905885602975658,0.06987819890256335,0.14761234701385909,0.13562429753207392
E02001475,0.06624788365953696,0.029673814049358593,0.051417462615256725,0.0390576970658153,0.07948654021574747,0.15497117315362455,0.1298051782559376
E02001609,0.07048696628420602,0.030367668841104953,0.04881224636022339,0.039057163255491134,0.07437567831102837,0.17935877476745476,0.13102189977898496
E02004634,0.07260233250826034,0.018257265016627774,0.07474286831794016,0.03905191470764357,0.08357815150540351,0.17017027964313228,0.15231038315119025
E02002193,0.07184775390585164,0.025963145512610336,0.038794045418142575,0.03904035474636172,0.08438906992629208,0.1361852941621554,0.14416171587498
E02001145,0.06660712170739441,0.023746701836887107,0.047252207125650834,0.03903464731613895,0.07290628175603708,0.14565005025538966,0.15994002305019286
E02006600,0.05779119489269187,0.017442261278854298,0.06507570363501594,0.0390335375124029,0.06457846873389196,0.16584240049729534,0.05716540758580359
E02002563,0.06313035164929322,0.028141370039911445,0.047663594633641795,0.03903290095631918,0.08145649831264407,0.16178647249206077,0.1479806018556028
E02005212,0.06001651342943829,0.024578182411850474,0.03413781599262639,0.03903248066644716,0.07072746353036911,0.1578690930895627,0.1053740736229705
E02002475,0.0678726875274923,0.024008232909950165,0.05188556307655927,0.039032419823518204,0.07085506260887839,0.14893969214972405,0.12992783390572424
E02004356,0.06888930680501808,0.023467967424221848,0.07854498450325714,0.039030340506539626,0.07152987244163436,0.17420587140664398,0.07926826611455191
E02002656,0.06184827820265213,0.027572469353494285,0.04541463762583205,0.0390294128542712,0.06936669938250818,0.1497385732374999,0.1150758809555436
E02001810,0.05657659014233325,0.02889924426980879,0.033996660267319165,0.0390250006547897,0.07441034444481764,0.1480407463771495,0.142652618995694
E02001696,0.07347773181479415,0.03275964836005127,0.05903797658558532,0.03902387748940691,0.07613913517649538,0.1661867646613933,0.13843464261856991
E02005835,0.06429204945985477,0.02488829681021266,0.06707835548220842,0.03901945776516607,0.0789205133540506,0.17060247696904812,0.12708964320704247
E02005205,0.07347651789864316,0.02281365879268075,0.04441947100476401,0.03901700156912465,0.06532247393922287,0.1605612624122305,0.10042456870867844
E02006016,0.06845166848693747,0.020894788403365398,0.05659047792034338,0.03901041257777366,0.07547374603249876,0.1748052682271436,0.12454752692062997
E02005179,0.055692718338409455,0.03112666110106894,0.03395649033317058,0.03900541084498452,0.07050182664528186,0.15042756778224586,0.09727454029141502
E02001608,0.07474633775840257,0.028031006985110123,0.049951878978144376,0.03900475042945458,0.07038479939328221,0.1652724555059857,0.14283525949279
E02002441,0.06994886594737007,0.030562322473887033,0.0593781204227176,0.03900215409502446,0.07229835892305336,0.15997645178421455,0.13173258088035825
E02002592,0.07271153909646905,0.025965239584735452,0.03645548743394203,0.03899854385670919,0.07170018560118595,0.1501353487186716,0.12116322536251732
E02001569,0.07479876472998012,0.03555955061429876,0.05382403979499082,0.03899123162857116,0.0827708179789295,0.16681565204628362,0.17081776544146515
